,postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
3494,2611DW,52.005153480086,4.3570967819198,Van Leeuwenhoekpark 2 - 244 ,15,2611,Stationsbuurt,Wijk 11 Binnenstad,Delft,Delft,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3495,2611RV,52.00917574043,4.3665283925282,Ezelsveldlaan 2 - 121 ,15,2611,Zuidpoort,Wijk 11 Binnenstad,Delft,Delft,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3496,4818PB,51.577020165423,4.777169359389,Baronielaan 35 - 57 ,76,4818,Zandberg,Breda Oost,Breda,Breda,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3497,2526RB,52.070557477694,4.3050113241378,Rembrandtstraat 84 - 140 ,70,2526,Schildersbuurt-Noord,Wijk 29 Schildersbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3498,7411PL,52.256580318518,6.1547626850335,Binnensingel 1 - 57 ,570,7411,Singel,Wijk 1 Binnenstad,Deventer,Deventer,Overijssel,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3499,2402NP,52.144795871672,4.6608210512625,Henry Dunantweg 2 - 22 ,172,2402,Rijnoord,Ridderveld,Alphen aan den Rijn,Alphen aan den Rijn,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3500,2033PJ,52.371080261452,4.6502490002246,Hannie Schaftstraat 58 - 64 ,23,2033,Verzetsliedenbuurt,Slachthuiswijk,Haarlem,Haarlem,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3501,3826BL,52.196539084479,5.435396712234,Genemuidengracht 12 - 156 ,33,3826,Hoornplantsoen,Wijk 31 Vathorst-De Laak,Amersfoort,Amersfoort,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3502,2032MD,52.378365429964,4.6517004812074,Adriaan Loosjesstraat 40 - 66 ,23,2032,Potgieterbuurt,Amsterdamsewijk,Haarlem,Haarlem,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3503,2011CG,52.377808118782,4.6393996190585,Spaarne 61 - 221 ,23,2011,Burgwal,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3504,1051HS,52.381205838219,4.8718574590725,Eerste Keucheniusstraat 22 - 36 ,20,1051,Westerstaatsman,Staatsliedenbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3505,3755CJ,52.252659845283,5.2631186491745,Braadkamp 1 - 15 ,35,3755,Zuidbuurt,Eemnes,Eemnes,Eemnes,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3506,5611PJ,51.432338546458,5.4859342641403,Hertog Hendrik van Brabantplein 61 - 80 ,40,5611,Rochusbuurt,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3507,3526VT,52.071211408288,5.0901655024772,Battutalaan 629 - 775 ,30,3526,Kanaleneiland-Zuid,Wijk 08 Zuidwest,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3508,6826PK,51.982523653531,5.9550371258441,De Houtmanstraat 32 - 74 ,26,6826,Presikhaaf III,Presikhaaf-West,Arnhem,Arnhem,Gelderland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3509,9628CT,53.247865286233,6.8686050640911,Hoofdweg 136 - 174 ,598,9628,Siddeburen,Siddeburen,Siddeburen,Midden-Groningen,Groningen,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3510,8356DP,52.727077001057,5.9610560900622,Kerkstraat 2 - 32 ,527,8356,Blokzijl,Blokzijl,Blokzijl,Steenwijkerland,Overijssel,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3511,1096GM,52.338061878439,4.9192308811058,Bella Vistastraat 2 - 310 ,20,1096,Amstelkwartier Noord,Omval/Overamstel,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3512,5617BK,51.446291479116,5.4561477831032,Ir Kalffstraat 1 - 135 ,40,5617,Strijp S,Wijk 16 Stadsdeel Strijp,Eindhoven,Eindhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3513,1606MG,52.648235830501,5.2112530259843,Zuiderdijk 16 - 30 ,228,1606,"Drieban (gedeeltelijk), Venhuizen",Wijk 03 Venhuizen,Venhuizen,Drechterland,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3514,9983PB,53.419415902197,6.7685906745405,Hooilandseweg 49 - 95 ,595,9983,Roodeschool,Wijk 01,Roodeschool,Het Hogeland,Groningen,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3515,5213TS,51.691734690912,5.320463150551,Lariksplein 1 - 17 ,73,5213,De Hinthamerpoort,Graafsepoort,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3516,6093BV,51.246666961523,5.8975371991014,Graaf van Loonlaan 2 - 10 ,475,6093,Kern Heythuysen,Heythuysen,Heythuysen,Leudal,Limburg,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3517,1036KD,52.40961862354,4.901430334463,Moestuinlaan 3 - 57 ,20,1036,De Bongerd,Tuindorp Oostzaan,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3518,2723XK,52.065357731686,4.5214553210479,Akkerdreef 108 - 128 ,79,2723,Seghwaert-Noord-Oost,Seghwaert,Zoetermeer,Zoetermeer,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3519,2024DJ,52.408237618407,4.6493778992781,Korteweg 1 - 37 ,23,2024,Schotervlieland,Te Zaanenkwartier,Haarlem,Haarlem,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3520,1056LD,52.376454482855,4.8561686589696,Joos Banckersplantsoen 55 - 127 ,20,1056,Erasmusparkbuurt Oost,Landlust,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3521,5654AZ,51.423501206027,5.4621095909806,Franz Leharplein 1 - 26 ,40,5654,Rapelenburg,Wijk 17 Stadsdeel Gestel,Eindhoven,Eindhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3522,6836AC,51.948423733556,5.893158626227,Mooieweg 9 - 33 ,26,6836,Rijkerswoerd-Oost,Rijkerswoerd,Arnhem,Arnhem,Gelderland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3523,1054WC,52.361043879801,4.8614310166039,Wilhelminastraat 133 - 153 ,20,1054,Cremerbuurt West,Overtoomse Sluis,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3524,5503DA,51.416005433449,5.4160200010386,Mariaplein 1 - 17 ,40,5503,Meerveldhoven,Wijk 00 Veldhoven,Veldhoven,Veldhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3525,3071AX,51.90997789846,4.5005240127225,Rijksboom 4 - 90 ,10,3071,Kop van Zuid - Entrepot,Feijenoord,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3526,2624MH,51.996919256619,4.3519066985821,Martinus Nijhofflaan 476 - 682 ,15,2624,Poptahof-Zuid,Wijk 24 Voorhof,Delft,Delft,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3527,1024VK,52.395563306297,4.9523965920871,Duinluststraat 20 - 46 ,20,1024,Werengouw Midden,Waterlandpleinbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3528,1105AW,52.297912741519,4.9576844474544,Markelerbergpad 1 - 1915 ,20,1105,Amstel III deel A/B Zuid,Amstel III/Bullewijk,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3529,3439ML,52.035040848245,5.1029443613938,Wattbaan 1 - 52 ,30,3439,Rijnhuizen,Rijnhuizen,Nieuwegein,Nieuwegein,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3530,7683RV,52.460330051081,6.5223669945987,Boerweg 1 - 54 ,546,7683,Buurtschap Magele,Wijk 03 Kloosterhaar,Den Ham,Twenterand,Overijssel,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3531,1019PG,52.37759221374,4.9341014635244,Bogortuin 2 - 98 ,20,1019,Java-eiland,Oostelijk Havengebied,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3532,1076VX,52.349058133618,4.8627045834234,Olympiaweg 14 - 30 ,20,1076,Marathonbuurt Oost,Stadionbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3533,3552CL,52.104405518491,5.0987015388071,Royaards van den Hamkade 77 - 295 ,30,3552,Ondiep,Wijk 02 Noordwest,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3534,2718KJ,52.037716252376,4.4929632118653,Groen-blauwlaan 156 - 190 ,79,2718,Rokkeveen-Oost,Rokkeveen,Zoetermeer,Zoetermeer,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3535,3531JG,52.093127620646,5.0868245145181,Laan van Nieuw-Guinea 105 - 121 ,30,3531,"Laan van Nieuw-Guinea, Spinozaweg e.o.",Wijk 01 West,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3536,2564CA,52.064963263939,4.2523860111873,Thorbeckelaan 363 - 409 ,70,2564,Vruchtenbuurt,Wijk 19 Vruchtenbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3537,1501NA,52.440391692015,4.8268742871284,Klauwershoek 1 - 10 ,75,1501,Burgemeestersbuurt,Wijk 11 Zaandam Zuid,Zaandam,Zaanstad,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3538,3311TC,51.81937382579,4.6713414535837,Boomstraat 1 - 37 ,78,3311,Bleijenhoek,Wijk 02 Noordflank,Dordrecht,Dordrecht,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3539,2623AH,51.987982857438,4.3585175792722,Kalfjeslaan 10 - 34 ,15,2623,Bedrijventerrein Tanthof-Oost,Wijk 23 Tanthof-Oost,Delft,Delft,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3540,2904HE,51.935856304715,4.6061566414438,Scheldedal 1 - 53 ,10,2904,Dalenbuurt,Oostgaarde Zuid,Capelle aan den IJssel,Capelle aan den IJssel,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3541,1621EA,52.641086635794,5.0598760003836,Nieuwstraat 1 - 23 ,229,1621,Binnenstad - Buurt 10 02,Wijk 10 Binnenstad,Hoorn,Hoorn,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3542,1012VX,52.369281471517,4.8886185602833,Spuistraat 274 - 334 ,20,1012,Spuistraat Zuid,Burgwallen-Nieuwe Zijde,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3543,5616RN,51.439799499304,5.4675269990424,Gagelstraat 51 - 79 ,40,5616,Philipsdorp,Wijk 16 Stadsdeel Strijp,Eindhoven,Eindhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3544,2101JB,52.35163173927,4.6214135156723,Binnenweg 29 - 59 ,23,2101,Centrum,Wijk 00 Heemstede-Centrum,Heemstede,Heemstede,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3545,1185PP,52.291387929141,4.8537293627007,Fluweelboomlaan 1 - 129 ,20,1185,Populierenbuurt,Keizer Karelpark,Amstelveen,Amstelveen,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3546,9244AK,53.067060362746,6.077500625123,Bommegaerde 58 - 100 ,512,9244,Beetsterzwaag,Wijk 03 Beetsterzwaag,Beetsterzwaag,Opsterland,Friesland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3547,1054WP,52.361394498676,4.8620263835951,Wilhelminastraat 116 - 130 ,20,1054,Cremerbuurt West,Overtoomse Sluis,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3548,2273VJ,52.079250826564,4.3549793853653,Jan Mulderstraat 137 - 171 ,70,2273,Bovenveen,Wijk 10 Bovenveen,Voorburg,Leidschendam-Voorburg,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3549,2492JN,52.06509198265,4.4026728186195,Simon Carmiggelthof 122 - 258 ,70,2492,De Velden,Wijk 44 Leidschenveen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3550,3122JL,51.93725657452,4.3718309061474,Bachplein 409 - 432 ,10,3122,Groenoord-Noord,Wijk 07 Groenoord en Kethel,Schiedam,Schiedam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3551,3816CD,52.149667206765,5.4047897327118,Ringweg-Randenbroek 45 - 59 ,33,3816,Bachweg-Zuid,Wijk 14 Randenbroek,Amersfoort,Amersfoort,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3552,3055AP,51.96039961389,4.4983637868283,Burgemeester de Villeneuvesingel 30 - 44 ,10,3055,Molenlaankwartier,Hillegersberg-Schiebroek,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3553,4811LV,51.588070474931,4.7707379325433,Rozemarijnstraat 3 - 58 ,76,4811,Fellenoord,Breda Centrum,Breda,Breda,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3554,3082SK,51.890834265289,4.468255530746,Oostvoornsestraat 9 - 25 ,10,3082,Oud Charlois,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3555,8911AL,53.197761784483,5.7935236860259,van Swietenstraat 2 - 38 ,58,8911,Stationskwartier,Binnenstad,Leeuwarden,Leeuwarden,Friesland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3556,2224VT,52.196031652672,4.416272856176,Louise de Colignylaan 1 - 61 ,71,2224,Koestal,Katwijk aan den Rijn,Katwijk,Katwijk,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3557,2202TZ,52.25130333383,4.441389940033,Groot Hoogwaak 201 - 228 ,71,2202,De Noord,Wijk 01 Noordwijk Aan Zee,Noordwijk,Noordwijk,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3558,4339BS,51.481083272704,3.6586302311974,Zeeburgstraat 1 - 37 ,118,4339,Nieuw- en Sint Joosland,Nieuw- en Sint Joosland,Nieuw- en Sint Joosland,Middelburg,Zeeland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3559,3067TR,51.946987581614,4.5562699608926,Grote Beer 5 - 721 ,10,3067,Oosterflank,Prins Alexander,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3560,2513AP,52.079189886539,4.3088780659125,Hoogstraat 23 - 41 ,70,2513,Voorhout,Wijk 28 Centrum,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3561,2585GC,52.091501616043,4.3064597026499,Laan Copes van Cattenburch 54 - 68 ,70,2585,Archipelbuurt,Wijk 05 Archipelbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3562,4243TM,51.890892397003,5.0420092905365,Achterdijk 1 - 88 ,183,4243,Achterdijk,Wijk 07 Nieuwland,Nieuwland,Vijfheerenlanden,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3563,3037TD,51.937116300911,4.4771303083404,Willebrordusplein 11 - 23 ,10,3037,Liskwartier,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3564,2583WH,52.096451337721,4.2649149902272,Hellingweg 44 - 98 ,70,2583,Vissershaven,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3565,1011TC,52.371684688402,4.9098640438527,Prins Hendrikkade 168 - 176 ,20,1011,Rapenburg,Nieuwmarkt/Lastage,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3566,1053XD,52.367736749329,4.8729640346642,Da Costakade 166 - 170 ,20,1053,Da Costabuurt Noord,Da Costabuurt,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3567,1094EG,52.364729493975,4.9339234677237,Bankastraat 36 - 52 ,20,1094,Noordwestkwadrant Indische buurt Noord,Indische Buurt West,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3568,3082BM,51.892440979485,4.4689279840796,Wolphaertstraat 55 - 71 ,10,3082,Oud Charlois,Charlois,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3569,5213SR,51.693754024794,5.3195015643429,Westenburgerweg 232 - 320 ,73,5213,De Hinthamerpoort,Graafsepoort,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3570,4702ZE,51.537256062183,4.4657034445205,Kalsdonksestraat 4 - 48 ,165,4702,Parklaan-Hoogstraat,Wijk 02 Noord,Roosendaal,Roosendaal,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3571,1074CX,52.355795095274,4.9037445088077,Ceintuurbaan 235 - 247 ,20,1074,Hemonybuurt,Oude Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3572,2582VG,52.087917792726,4.2735457364197,Van Beverningkstraat 199 - 257 ,70,2582,Statenkwartier,Wijk 09 Geuzen- en Statenkwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3573,1017BS,52.366369189494,4.8895193445334,Herengracht 451 - 479 ,20,1017,Gouden Bocht,Grachtengordel-Zuid,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3574,5037KM,51.555286231326,5.0470556862364,Friezenlaan 10 - 136 ,13,5037,Friezenlaan,Zorgvlied,Tilburg,Tilburg,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3575,1181TG,52.306945260155,4.8642718563483,Jan van Goyenlaan 1 - 28 ,20,1181,Elsrijk Oost,Elsrijk,Amstelveen,Amstelveen,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3576,1187KH,52.282290716471,4.8231721792966,Asserring 101 - 145 ,20,1187,Landschappenbuurt,Bovenkerk - Westwijk Noord,Amstelveen,Amstelveen,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3577,3111PB,51.919728536563,4.398364324978,Groenweegje 11 - 138 ,10,3111,Brandersbuurt,Wijk 02 Tussen Havens en Grachten,Schiedam,Schiedam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3578,1102WX,52.325565576798,4.9451592343493,Dalsteindreef 120 - 230 ,20,1102,Venserpolder Oost,"Bijlmer Centrum (D,F,H)",Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3579,3064AD,51.911540833532,4.5525011085868,Buffelstraat 110 - 146 ,10,3064,Kralingseveer,Prins Alexander,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3580,2514CH,52.084828963411,4.3126529323293,Denneweg 48 - 60 ,70,2514,Voorhout,Wijk 28 Centrum,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3581,2313HH,52.151147236548,4.499248873937,Roodenburgerstraat 1 - 25 ,71,2313,Burgemeesterswijk,Roodenburgerdistrict,Leiden,Leiden,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3582,2552AN,52.053068074823,4.2341753555275,Loosduinse Hoofdstraat 262 - 318 ,70,2552,Kom Loosduinen,Wijk 17 Loosduinen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3583,1215HE,52.214694771759,5.154542350576,Oude Loosdrechtseweg 157 - 191 ,35,1215,Staatsliedenkwartier,Zuid,Hilversum,Hilversum,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3584,1073PZ,52.348645225653,4.8988746935958,Jozef Israëlskade 66 - 77 ,20,1073,Burgemeester Tellegenbuurt West,Zuid Pijp,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3585,4815HG,51.598307765149,4.7713576161005,Minister Kanstraat 2 - 38 ,76,4815,Belcrum,Breda Noord,Breda,Breda,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3586,2361GB,52.199336535523,4.500125553508,Mgr. Aengenentlaan 1 - 5 ,71,2361,Warmond,Wijk 02 Warmond,Warmond,Teylingen,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3587,3521BX,52.078804300107,5.1141395185761,Croeselaan 381 - 391 ,30,3521,Dichterswijk,Wijk 08 Zuidwest,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3588,1861KN,52.668726234611,4.7017889576363,Kleine Dorpsstraat 1 - 28 ,72,1861,Bergen-Centrum,Wijk 01 Bergen Binnen,Bergen (NH),Bergen (NH.),Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3589,3134GM,51.907291979913,4.3486501441564,Eendrachtstraat 62 - 102 ,10,3134,Oostbuurt,Oostwijk,Vlaardingen,Vlaardingen,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3590,2584AV,52.101933354727,4.2766825450846,Duinstraat 1 - 25 ,70,2584,Oud Scheveningen,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3591,2022TP,52.40418007853,4.6502402988333,Bantamstraat 1 - 47 ,23,2022,Medanbuurt,Indischewijk,Haarlem,Haarlem,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3592,2101JA,52.350502227071,4.6211937361928,Binnenweg 1 - 27 ,23,2101,Centrum,Wijk 00 Heemstede-Centrum,Heemstede,Heemstede,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3593,3553HA,52.108406902308,5.0875448191014,Sweder van Zuylenweg 1 - 15 ,30,3553,Julianapark en omgeving,Wijk 02 Noordwest,Utrecht,Utrecht,Utrecht,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3594,8331GM,52.790857490072,6.1151301605172,Stationsplein 1 - 14 ,521,8331,Torenlanden,Steenwijk,Steenwijk,Steenwijkerland,Overijssel,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3595,3021GD,51.913402729563,4.4606261864822,Nieuwe Binnenweg 239 - 263 ,10,3021,Middelland,Delfshaven,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3596,4201CB,51.830094654522,4.9758994677563,Hoogstraat 2 - 32 ,183,4201,Benedenstad,Wijk 01 Gorinchem binnenstad,Gorinchem,Gorinchem,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3597,2071RD,52.435069057692,4.6425688546069,Kruidbergerweg 2 - 32 ,23,2071,Kerkerinkbuurt,Wijk 06 Santpoort-Noord,Santpoort-Noord,Velsen,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3598,3012AL,51.919490262799,4.4767939922277,Van Oldenbarneveltplaats 282 - 320 ,10,3012,Cool,Rotterdam Centrum,Rotterdam,Rotterdam,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3599,2522EH,52.060995706384,4.3284612856721,Lorentzplein 70 - 85 ,70,2522,Noordpolderbuurt,Wijk 38 Laakkwartier en Spoorwijk,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3600,1071DT,52.354458133243,4.8842152089011,Johannes Vermeerstraat 46 - 52 ,20,1071,Johannnes Vermeerbuurt,Museumkwartier,Amsterdam,Amsterdam,Noord-Holland,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3601,6225ED,50.869063561061,5.7330713868598,Ambyerstraat Noord 143 - 173 ,43,6225,Amby,Wijk 04 Buitenwijk Oost,Maastricht,Maastricht,Limburg,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
3602,5504TB,51.402439231439,5.3933658115932,De Plank 2 - 50 ,40,5504,Veldhoven,Wijk 00 Veldhoven,Veldhoven,Veldhoven,Noord-Brabant,"
Hamsteeg 2 - 16 

Lange Elisabethstraat 1 - 19 

"
